window_size,lstm_0_nodes,lstm_1_nodes,perceptron_0_nodes,perceptron_1_nodes,perceptron_2_nodes,dropout_rate,learning_rate,fh1_mape_fold0,fh1_mse_fold0,fh1_rmse_fold0,fh5_mape_fold0,fh5_mse_fold0,fh5_rmse_fold0,fh10_mape_fold0,fh10_mse_fold0,fh10_rmse_fold0,fh1_mape_fold1,fh1_mse_fold1,fh1_rmse_fold1,fh5_mape_fold1,fh5_mse_fold1,fh5_rmse_fold1,fh10_mape_fold1,fh10_mse_fold1,fh10_rmse_fold1,fh1_mape_fold2,fh1_mse_fold2,fh1_rmse_fold2,fh5_mape_fold2,fh5_mse_fold2,fh5_rmse_fold2,fh10_mape_fold2,fh10_mse_fold2,fh10_rmse_fold2,fh1_mape_fold3,fh1_mse_fold3,fh1_rmse_fold3,fh5_mape_fold3,fh5_mse_fold3,fh5_rmse_fold3,fh10_mape_fold3,fh10_mse_fold3,fh10_rmse_fold3,fh1_mape_fold4,fh1_mse_fold4,fh1_rmse_fold4,fh5_mape_fold4,fh5_mse_fold4,fh5_rmse_fold4,fh10_mape_fold4,fh10_mse_fold4,fh10_rmse_fold4
40,32,32,32,32,32,0.0,0.002,9.654240608215332,1.048073681886308e-05,0.0032373967114835,15.200818061828612,2.860958193195984e-05,0.0053487927652895,17.787710189819336,4.227850877214223e-05,0.006502192467451,9.682796478271484,3.699355829667184e-06,0.0019233709899708,12.318005561828612,8.446631909464486e-06,0.0029063089750707,13.08576488494873,9.817398677114396e-06,0.0031332727521657,10.194896697998049,3.5503435356076807e-06,0.0018842355348169,13.065366744995115,6.137520813354058e-06,0.0024774021003395,14.171533584594728,6.813916570536094e-06,0.0026103479322046,9.61880874633789,2.752466116362484e-06,0.0016590557061135,12.623215675354004,5.693952061847085e-06,0.0023862002417445,13.02730941772461,5.743201199948089e-06,0.0023964976426213,11.394911766052246,9.140710972133093e-06,0.0030233608558773,15.334834098815918,2.7103098545921966e-05,0.0052060633897781,17.461931228637695,4.736339542432688e-05,0.0068821068853139
40,4,0,32,32,32,0.2,0.0005,9.969783782958984,1.0281160939484836e-05,0.0032064248807728,15.571782112121582,3.080202441196889e-05,0.0055499570444226,19.27285385131836,5.195714766159654e-05,0.007208130788058,9.927350044250488,4.393630661070347e-06,0.0020960988476872,12.412383079528809,8.171766239684075e-06,0.0028586301486939,13.050273895263672,9.791061529540457e-06,0.0031290671322494,10.673382759094238,3.965717951359693e-06,0.0019914109725505,13.243739128112791,6.09482549407403e-06,0.002468769904226,14.097930908203123,6.672828476439463e-06,0.002583181951195,9.486221313476562,2.7756584586313693e-06,0.0016660307301208,12.946197509765623,5.372899977373891e-06,0.0023179515264928,13.132328033447266,6.0253628362261225e-06,0.0024546612985432,11.245704650878906,1.036010780808283e-05,0.003218712285161,15.142580032348633,2.8377811759128235e-05,0.0053270827047526,16.819604873657227,3.923386611859314e-05,0.0062636942602694
20,4,4,32,16,4,0.4,0.001,13.002309799194336,2.137531191692688e-05,0.0046233441680669,19.69890785217285,5.0400114560034126e-05,0.007099303882569,20.94748306274414,5.699264511349611e-05,0.0075493473559618,9.841469764709473,4.265813004167285e-06,0.0020653845276683,12.462212562561035,8.225006240536459e-06,0.002867927076295,12.979479789733888,9.736099855217615e-06,0.0031202724203467,10.097407341003418,3.47606442119286e-06,0.0018644205993041,13.26039981842041,6.192035471030977e-06,0.0024883800651878,14.231696128845217,6.975850737944711e-06,0.0026411835569888,10.365431785583496,3.758401589948335e-06,0.001938659697771,13.264262199401855,7.17959983376204e-06,0.0026794774457812,13.640946388244627,7.014628863544203e-06,0.0026485144626349,12.371675491333008,1.228603105118964e-05,0.0035051433369517,16.391475677490234,3.4603064705152065e-05,0.0058824368752539,17.885570526123047,4.435411392478272e-05,0.0066598881967365
20,4,0,16,0,0,0.0,0.001,10.03721046447754,1.2148856512794737e-05,0.0034855210687965,16.652185440063477,3.5214317904319614e-05,0.0059341653250157,19.066499710083008,4.803212505066767e-05,0.006930521223694,9.63050651550293,3.796120381593937e-06,0.0019483634969219,12.308046340942385,8.73448334459681e-06,0.0029554159846156,12.79293155670166,9.44149178394582e-06,0.0030727009288966,10.20999813079834,3.278598796896404e-06,0.0018106901552528,13.268832206726074,6.020489308866672e-06,0.0024536685086786,14.26374626159668,6.572374786628643e-06,0.0025636642239987,10.031189918518066,3.3144240205729147e-06,0.0018205558881163,13.019237518310549,6.595542799914256e-06,0.0025681788101792,13.72601318359375,6.909036983415717e-06,0.0026285047642886,11.269834518432615,9.007294465845916e-06,0.0030012154020369,15.799375534057615,2.89125309791416e-05,0.0053770374506711,17.596006393432617,4.000581975560635e-05,0.0063250153325498
40,16,4,32,16,4,0.2,0.002,9.729082107543944,1.0145798114535864e-05,0.0031852468382567,15.094844818115234,2.6552299459581263e-05,0.0051528923213481,17.673877716064453,3.951437247451395e-05,0.0062860460020601,9.776816368103027,3.984198883699719e-06,0.001996045699343,12.28497314453125,8.358262675756123e-06,0.0028910660184919,13.007588386535645,9.437118023924995e-06,0.003071989165619,10.119097709655762,3.633505002653692e-06,0.0019061755156144,13.150760650634766,6.137048785603838e-06,0.0024773068726062,13.90766143798828,6.665371984126978e-06,0.0025817381683737,9.616765022277832,2.8714857762679458e-06,0.001694545848295,12.426124572753906,5.6297053561138455e-06,0.0023727000225335,12.976125717163086,5.789161605207482e-06,0.0024060676805675,11.27230453491211,9.12818268261617e-06,0.0030212881974875,15.512104988098145,3.156060483888723e-05,0.0056178825907409,17.087623596191406,4.196109512122348e-05,0.0064777387306094
40,32,0,32,16,4,0.0,0.001,9.639320373535156,1.067187804437708e-05,0.0032667841296643,15.255237579345703,2.877116457966622e-05,0.0053638760000467,18.538021087646484,4.812743281945586e-05,0.0069373939186334,9.617189407348633,3.726239356183214e-06,0.0019303469453006,12.333785057067873,8.256801265815739e-06,0.0028734649531543,12.69644260406494,9.393551408720668e-06,0.003064890159294,10.127532958984377,3.435059625189752e-06,0.0018533912952989,13.105759620666504,6.01845658820821e-06,0.0024532543029636,14.195855140686035,7.057085895212367e-06,0.0026565175503492,9.48727321624756,2.8232748263690155e-06,0.001680260291323,12.435040473937988,5.2263899306126405e-06,0.0022861298639327,13.083072662353516,5.970872280158801e-06,0.00244353688322,11.355436325073242,9.926910934154876e-06,0.0031506998930126,15.196488380432127,2.948772271338385e-05,0.0054302597418427,16.818817138671875,4.156570867053233e-05,0.0064471471123397
20,32,32,32,32,4,0.4,0.0005,10.904556274414062,1.5008592527010478e-05,0.0038740925956517,17.162578582763672,3.562986239558086e-05,0.0059690754860639,18.9201602935791,4.324792462284677e-05,0.0065763154998421,9.959392547607422,4.365155291452538e-06,0.002089295303449,12.477072715759276,8.520933988620527e-06,0.0029190639033913,12.855042457580566,9.769954885996412e-06,0.0031256927177309,10.311335563659668,3.6401527268026257e-06,0.0019079183693975,13.026118278503418,5.977819000690943e-06,0.0024449578486382,13.953451156616213,6.310200205916772e-06,0.0025120112113654,9.945514678955078,3.557811851351289e-06,0.0018862162251025,13.230412483215332,6.617415692744544e-06,0.002572433790192,13.942601203918455,6.856400887045311e-06,0.0026184730231761,11.692441940307615,9.813440556172282e-06,0.0031326410826295,15.488640785217283,2.6090496248798445e-05,0.0051078856922686,17.327165603637695,4.1691593651194125e-05,0.0064569027163088
60,32,4,32,0,0,0.4,0.001,9.880617141723633,1.1590806025196798e-05,0.0034045272041112,15.591411590576172,3.205866596545093e-05,0.0056620370596647,18.539770126342773,4.685025487560779e-05,0.0068447245284914,9.643227577209473,3.725711849256186e-06,0.0019302102737128,12.264554023742676,8.54002882988425e-06,0.0029223328456282,13.089221954345703,1.0327129530196544e-05,0.0032135851215571,10.374100685119627,3.760118033824256e-06,0.0019391023088246,13.099113464355469,6.219455826794729e-06,0.0024938837159425,13.920575141906738,6.73162094244617e-06,0.0025945366360247,9.501110076904297,2.899735136452364e-06,0.0017028608126565,12.583291053771973,5.790998329757713e-06,0.0024064492899924,13.176015853881836,6.075503279134864e-06,0.0024648536927998,11.263646125793455,9.18946898309514e-06,0.0030314135365188,15.625864028930664,3.529454625095241e-05,0.005940921138972,16.731578826904297,4.524448013398796e-05,0.0067264018580317
20,16,0,32,4,4,0.4,0.002,10.17465877532959,1.0674512850528116e-05,0.0032671873923391,16.882423400878906,3.5033586755162105e-05,0.0059189177118241,20.54718780517578,5.530939597520046e-05,0.0074370284564793,9.880175590515137,4.306996288505616e-06,0.0020753303542733,12.32144260406494,8.109052032523323e-06,0.0028476396109908,12.924567222595217,9.486688213655723e-06,0.0030800467357039,10.02479648590088,3.4625795706233475e-06,0.0018608007812872,13.048008918762209,5.862555099156452e-06,0.0024212712887674,13.907241821289062,6.58688577459543e-06,0.0025664928834885,9.913740158081056,3.5220080008002697e-06,0.0018767013680189,13.114850997924805,6.376727469614707e-06,0.002525218296796,13.768159866333008,7.467940577043919e-06,0.0027327532880008,11.367488861083984,9.558823876432145e-06,0.0030917348340153,15.776535034179688,2.99501061817864e-05,0.0054726689122617,17.420495986938477,4.1735300328582525e-05,0.0064602862112224
40,16,0,16,16,0,0.2,0.0015,9.856346130371094,1.1731219274224712e-05,0.0034250866156071,16.059791564941406,3.404462768230587e-05,0.0058347773738205,19.324382781982425,5.079709808342159e-05,0.0071272081695497,9.62596607208252,3.8015839436411625e-06,0.0019497651373967,12.435128211975098,8.325901035277639e-06,0.0028854636475443,12.692171096801758,9.29267753235763e-06,0.0030483892187476,10.116310119628906,3.4209945170005085e-06,0.001849593129009,13.10417652130127,6.104037311160937e-06,0.0024706348776817,14.10252857208252,6.706426574965008e-06,0.0025896769948303,9.483760833740234,2.802185917971656e-06,0.0016739730490371,12.501021385192873,5.416381554823602e-06,0.0023273120168596,13.189648628234863,6.264951935008867e-06,0.0025029885582625,11.266172409057615,9.194911399390548e-06,0.00303231109865,15.255309104919434,3.2268406357616186e-05,0.005680528935045,16.8897762298584,4.1934206819860265e-05,0.0064756628125905
40,32,16,16,16,16,0.2,0.001,9.73654556274414,9.570849215378985e-06,0.0030936789698898,14.865055084228516,2.4328815925400704e-05,0.0049324249848723,18.29460334777832,4.573248224915005e-05,0.0067625795491039,9.750693321228027,3.750276164282696e-06,0.0019365629414096,12.291085243225098,8.32670684758341e-06,0.0028856033459305,12.818466186523438,9.572787348588465e-06,0.0030939921271055,10.283249855041504,3.740146439668024e-06,0.0019339458085596,13.09044075012207,6.019718057359569e-06,0.0024535113479942,14.106866836547852,6.771829703211552e-06,0.0026022738311439,9.563103675842283,2.923354941231082e-06,0.0017097820527851,12.527749061584473,5.35669960299856e-06,0.0023144544102251,13.03333568572998,6.033234512869967e-06,0.0024562643375247,11.24614143371582,9.25621952774236e-06,0.0030424036085605,15.328046798706056,3.2001251383917406e-05,0.005656964611262,17.190017700195312,4.431164052220993e-05,0.0066566988825798
40,32,16,16,16,16,0.0,0.001,9.481865882873535,1.004217119771056e-05,0.0031689384486526,14.84173583984375,2.646777647896669e-05,0.0051446841098368,18.95784378051757,4.982660539099015e-05,0.0070587964728474,9.617531776428224,3.86014289688319e-06,0.0019647246226668,12.252737998962402,8.006450116226915e-06,0.0028295670635998,12.776702880859377,9.60023135121446e-06,0.0030984240584075,10.10462474822998,3.448380766712944e-06,0.0018569816602393,13.099209785461426,6.016775841999333e-06,0.0024529115762561,14.12971305847168,6.718158147123177e-06,0.0025919410400092,9.483330726623535,2.883024080801988e-06,0.0016979470383375,12.610970497131348,5.513443284144159e-06,0.0023480721283704,13.019686698913574,5.850616162206279e-06,0.0024188046809285,11.64995574951172,9.66952575254254e-06,0.0031095859594643,15.446430206298828,2.811731792462524e-05,0.0053025763481855,16.927534103393555,4.1848230466712266e-05,0.0064690210856497
60,16,0,32,0,0,0.4,0.0005,9.671823501586914,1.1358882147760596e-05,0.0033702941145747,15.547120094299316,3.32069284922909e-05,0.0057625453919172,18.76240539550781,5.032881017541513e-05,0.0070942798629403,9.689623832702637,3.912222382496111e-06,0.0019779338035732,12.26598834991455,8.59905867400812e-06,0.0029324151109904,13.13354206085205,1.0403387022961397e-05,0.0032254280522465,10.192584991455078,3.4601755487528862e-06,0.0018601546762511,13.181012153625488,6.0371544350346085e-06,0.0024570620153099,14.230663299560549,7.032664598227711e-06,0.0026519170496612,9.525223731994627,2.931053359134239e-06,0.0017120318952947,12.72110366821289,5.557956228585681e-06,0.0023575318045914,13.610995292663574,6.212323114596074e-06,0.0024924532044678,11.151177406311035,9.819212209549733e-06,0.0031335621606558,15.187734603881836,3.0093860914348625e-05,0.0054857870563864,16.843536376953125,4.102981984033249e-05,0.0064054522663354
20,32,32,16,4,0,0.4,0.002,10.771795272827148,1.3744957868766504e-05,0.0037074191495776,16.723535537719727,3.132377969450317e-05,0.0055967653170228,19.72312355041504,5.109838821226731e-05,0.0071483133360743,10.041631698608398,4.452673692867393e-06,0.0021101359743624,12.394506454467772,8.12900088931201e-06,0.0028511402197182,12.828171730041504,9.60973102337448e-06,0.003099956549704,10.091805458068848,3.5916077649744693e-06,0.0018951537786051,12.987547874450684,5.9372296163928695e-06,0.0024366430006921,13.851304054260254,6.445874078053748e-06,0.0025388726498931,10.067380905151367,3.384151568752713e-06,0.0018396063242107,13.20498752593994,6.915061476320261e-06,0.002629650523886,13.63227081298828,7.039995580271352e-06,0.0026532988995313,11.442519187927246,9.50812864175532e-06,0.0030835254583507,15.531936645507812,2.323469743714668e-05,0.0048202383331954,17.236661911010742,4.232699575368315e-05,0.0065059200860559
60,16,4,4,0,0,0.2,0.002,9.867176055908203,1.0811120773723816e-05,0.0032880268990993,15.724197387695312,3.299109448562376e-05,0.0057437871582806,17.217330932617188,4.012638237327337e-05,0.0063345385715365,9.717223167419434,3.7857632833038224e-06,0.0019457037560641,12.44515895843506,9.212521945300978e-06,0.0030352135654538,13.00956916809082,1.0207379091298208e-05,0.0031948988325893,10.146974563598633,3.561657194950385e-06,0.0018872353248298,13.096463203430176,6.119978934293613e-06,0.002473859116435,13.914494514465332,6.572114216396585e-06,0.0025636134669184,9.469886779785156,2.7929797852266347e-06,0.0016712209908291,12.597719192504885,5.542882263398496e-06,0.0023543327115476,13.287184715270996,6.153735284897266e-06,0.0024806722067296,11.133251190185549,9.259867510991173e-06,0.0030430029146373,14.92899227142334,2.6053889087052085e-05,0.0051043010316789,16.637632369995117,4.507797711994499e-05,0.0067140134051442
20,4,0,32,16,4,0.0,0.0005,10.31131076812744,1.2553469787235372e-05,0.0035430875141173,16.70531463623047,3.431027289479971e-05,0.0058574974536895,19.46278953552246,5.0365430070087314e-05,0.0070968605577945,9.898449897766112,4.235705091559794e-06,0.0020580827258527,12.345561027526855,8.330316632054746e-06,0.0028862287290394,12.805811882019045,9.463863534620032e-06,0.003076339373365,10.343749046325684,3.4493614293751307e-06,0.0018572456901893,13.241384506225586,5.869318556506187e-06,0.0024226675741374,14.159255981445312,6.370135906763608e-06,0.0025239128153771,9.811779022216797,3.156904540446704e-06,0.0017767680110409,12.889431953430176,6.351905994961271e-06,0.0025202988181263,13.735498428344728,7.041699518595124e-06,0.0026536199729889,11.25784397125244,9.609342669136822e-06,0.0030998939182609,15.76840877532959,2.929724541900213e-05,0.0054126931354403,17.415733337402344,4.0616720070829615e-05,0.0063731246627867
60,4,0,16,16,16,0.4,0.001,10.008204460144045,1.1869705303979572e-05,0.0034452439285814,15.262937545776367,2.85954010905698e-05,0.0053474665619432,18.88672637939453,5.100722046336159e-05,0.0071419342420995,9.767903327941896,4.061577783431858e-06,0.0020153354853391,12.25804328918457,8.470927241432946e-06,0.0029104857239872,13.162271499633787,1.0447605745866896e-05,0.0032322756014764,10.264440536499023,3.4720371786534088e-06,0.0018633402651175,13.233282089233398,6.338011644402286e-06,0.0025175407063215,14.14059829711914,6.911942818987882e-06,0.002629057271406,9.490288734436035,2.874855226764339e-06,0.0016955398023128,12.514920234680176,5.664910531777423e-06,0.0023801072966307,13.31662368774414,6.165685590531211e-06,0.0024830799084156,11.17516040802002,9.213825251208618e-06,0.0030354282353073,15.48708152770996,3.4301097912248224e-05,0.0058567142114043,16.77096176147461,4.3544892832869664e-05,0.006598855368793
20,16,16,32,4,4,0.0,0.0015,9.868120193481444,1.049857382895425e-05,0.0032401501666754,15.755926132202148,2.991918154293672e-05,0.005469842813909,18.90406990051269,4.600058309733868e-05,0.0067823729477822,9.586074829101562,3.681556563606137e-06,0.0019187382422387,12.443404197692873,8.131040885928087e-06,0.0028514980804175,12.822805404663086,9.581724043528084e-06,0.0030954359099268,10.368331909179688,3.5500127069099108e-06,0.0018841477576643,13.09717082977295,5.888293344469275e-06,0.0024265805259346,13.985146522521973,6.308726369752549e-06,0.0025117178447544,9.838611602783203,3.0348433028848376e-06,0.0017420802032575,13.322220802307127,6.947218935238197e-06,0.0026357576716691,13.655349731445312,7.288835149665829e-06,0.0026997842360287,11.25812816619873,9.140025213127956e-06,0.0030232474673539,15.708281517028809,2.76468817901332e-05,0.0052580302581191,17.204540252685547,3.970526086050086e-05,0.0063012107275426
60,16,4,32,4,4,0.4,0.0005,12.007983207702637,1.9099621567875147e-05,0.0043703112751245,17.787851333618164,4.324639303376898e-05,0.0065761990845203,19.31513404846192,4.8408917791675776e-05,0.0069576515816152,10.246140480041504,4.908466053166194e-06,0.0022155058104544,12.390817642211914,8.918601452023722e-06,0.0029864027164876,13.33974266052246,1.114157112169778e-05,0.00333789922297,10.265480995178224,3.703601578308735e-06,0.0019244743743911,13.10118007659912,6.145448878669413e-06,0.0024790014140307,13.940078735351562,7.006053238001186e-06,0.0026468948926776,10.16519260406494,3.3481821901659714e-06,0.0018298038048669,12.494040489196776,5.51283847016748e-06,0.0023479433730244,13.15456485748291,6.130082965682959e-06,0.0024759003426879,11.49885082244873,1.0512556400499308e-05,0.0032423071097582,15.369709968566896,3.17338781314902e-05,0.0056332829408347,16.654136657714844,4.5195603888714686e-05,0.0067227673716843
60,32,4,32,16,0,0.2,0.0005,10.327083587646484,1.2602420611074194e-05,0.0035499888472259,15.69935417175293,3.338358146720566e-05,0.0057778526097536,18.162261962890625,4.6473189286189154e-05,0.0068171243183314,9.887727737426758,4.127301508560777e-06,0.0020315761212259,12.256972312927246,8.462776349915657e-06,0.0029090852476656,13.236645698547363,1.0693411240936255e-05,0.0032700782176107,10.339309692382812,3.733549874596065e-06,0.0019322396256029,13.14606761932373,6.092571311455686e-06,0.0024683133233338,14.021332740783691,7.128779088816373e-06,0.0026699772570282,9.558145523071287,2.9759044082311448e-06,0.0017250810051336,12.572006225585938,5.501805844687624e-06,0.0023455927148461,13.205893516540527,6.018295152898645e-06,0.0024532214738428,11.175371170043944,9.768170457391534e-06,0.0031254072673618,15.50142765045166,3.091913822572678e-05,0.0055604982189834,16.988872528076172,4.342844840721227e-05,0.0065900264307856
20,32,0,16,16,0,0.0,0.0005,10.08653163909912,1.242855068994686e-05,0.0035254149697721,16.40576934814453,3.4137316106352955e-05,0.0058427150361239,19.462980270385746,4.605198046192527e-05,0.0067861606366932,9.620952606201172,3.7532904570980463e-06,0.0019373410614207,12.321449279785156,8.019275810511317e-06,0.0028318325057625,12.764045715332031,9.454994142288342e-06,0.0030748974531888,10.145292282104492,3.334970870128018e-06,0.0018261902732774,13.138904571533203,5.9410785979707725e-06,0.0024374327622354,14.152591705322266,6.708519777021138e-06,0.0025900809559971,9.74533462524414,3.0642872843600344e-06,0.0017505105352029,13.046183586120604,6.261322596401442e-06,0.0025022635236382,13.727699279785156,6.991840564296581e-06,0.0026442087255418,11.261723518371582,9.162760761682875e-06,0.0030270053539425,15.582890510559082,2.8907479645567943e-05,0.0053765675984323,17.42157554626465,4.014238584204577e-05,0.006335801910609
60,16,0,32,32,16,0.4,0.001,9.681931495666504,1.089440229407046e-05,0.003300666809082,15.37428379058838,3.16869918606244e-05,0.0056291199289262,17.862356185913086,4.447475294000469e-05,0.0066689392551779,9.667021751403809,3.8109506022010464e-06,0.0019521656213328,12.214675903320312,8.486528713547159e-06,0.0029131646733731,13.065959930419922,1.003662146104034e-05,0.0031680627726018,10.16008186340332,3.6180067581881295e-06,0.001902105868794,13.274551391601562,6.415741154341959e-06,0.0025329312775284,14.00124454498291,6.871824552945327e-06,0.0026214164681732,9.47595500946045,2.7875764772034017e-06,0.001669603632763,12.596792221069336,5.4369493227568455e-06,0.0023317267186939,13.295186042785645,6.236654826352606e-06,0.0024973296094685,11.188861846923828,9.675504770711996e-06,0.0031105473171919,15.236098289489746,3.2422794902231544e-05,0.0056941020302474,16.73294448852539,4.557933061732911e-05,0.0067512467503547
20,16,0,16,16,16,0.4,0.001,9.817835807800291,1.010679807222914e-05,0.0031791189685463,15.679401397705078,3.0150249585858543e-05,0.005490924231708,19.50396156311035,5.014236012357287e-05,0.007081126794219,9.633428573608398,3.900509909726679e-06,0.0019749708008021,12.296525955200195,8.170484761649277e-06,0.002858405932784,12.790912628173828,9.635396963858511e-06,0.0031040937174111,10.031035423278809,3.541844989740639e-06,0.0018819789402186,13.112546920776367,5.922106538491789e-06,0.0024335377383977,13.895099639892578,6.379354090313427e-06,0.0025257382076233,9.759108543395996,3.1033096092869528e-06,0.001761621213518,13.010440826416016,6.536474757012911e-06,0.0025566529948264,13.74211883544922,6.991782356635667e-06,0.0026441977825015,11.312999725341797,9.52477512328187e-06,0.0030862234998494,15.924280166625977,3.219084464944899e-05,0.0056736976839601,17.447795867919922,4.297398481867276e-05,0.006555454339832
20,16,0,16,16,0,0.2,0.0015,9.809271812438965,1.0262909199809656e-05,0.0032035775948315,17.45989990234375,3.728989395312965e-05,0.0061065452173352,19.963417053222656,5.302517820382491e-05,0.0072818389162421,9.62797737121582,3.7300453641364575e-06,0.0019313325174152,12.30797004699707,8.244196578743868e-06,0.0028712707571685,12.85024642944336,9.586510714143516e-06,0.0030962091404944,10.081076622009276,3.3225092010980006e-06,0.0018227751133963,13.091559410095217,5.707839591195807e-06,0.0023891085293143,13.917566299438477,6.386861059581861e-06,0.0025272238999605,9.755382537841797,3.2416676276625367e-06,0.0018004631856456,13.076929092407228,6.61465401208261e-06,0.0025718968827277,13.690837860107422,7.441043635481037e-06,0.0027278275229036,11.276609420776367,9.096195753954817e-06,0.0030159899033606,15.92459201812744,2.9975964935147204e-05,0.0054750312119722,17.292245864868164,4.26619517384097e-05,0.0065316115505993
40,16,0,32,16,16,0.4,0.0005,9.796730041503906,1.170563518826384e-05,0.0034213499166071,16.808286666870117,3.775041113840416e-05,0.0061441361904144,18.77627754211425,4.948240166413598e-05,0.0070343730039894,9.616415977478027,3.7748484373878455e-06,0.0019428968662396,12.405101776123049,8.687828085385263e-06,0.0029475123155862,13.066950798034668,1.0119258149643429e-05,0.003181078005582,10.32226848602295,3.794570147874765e-06,0.0019479655893519,13.158913612365724,5.990968020341825e-06,0.0024476454127579,14.025922775268556,6.591475084860576e-06,0.0025673867203295,9.50462532043457,2.8715801363432547e-06,0.001694573671557,12.510909080505373,5.452673576655798e-06,0.0023350960109382,13.007505416870115,5.797500307380688e-06,0.0024077999405562,11.259788513183594,9.70119799603708e-06,0.0031146744731813,15.24008560180664,3.2300707971444353e-05,0.0056833713315427,16.798595428466797,4.300399814383127e-05,0.0065577430650591
60,16,0,4,4,4,0.0,0.0015,9.51169490814209,1.002345288725337e-05,0.003165983594954,15.718405723571776,3.4334021620452404e-05,0.0058595240116119,17.756380081176758,4.468896077014506e-05,0.0066849803552031,9.666303634643556,3.854808710457292e-06,0.001963366754353,12.205193519592283,8.563747542211786e-06,0.0029263882897794,12.867586135864258,1.0099923201778438e-05,0.0031780377030372,10.18789005279541,3.598993544073892e-06,0.0018971014069393,13.36256504058838,6.52514745524968e-06,0.0025544369127601,14.051358222961426,6.51175332677667e-06,0.002551813609898,9.46863842010498,2.842553612936172e-06,0.0016859874594956,12.673431396484377,5.764312390965642e-06,0.0024008981417864,13.327011108398438,6.234194188436959e-06,0.0024968367069959,11.218147277832031,9.818163562158588e-06,0.003133394755423,15.414700508117676,3.253140675951727e-05,0.0057036308571696,17.00775718688965,4.311471275286749e-05,0.0065661794506013
40,4,4,16,16,4,0.2,0.0015,10.035388946533203,1.1656979950203096e-05,0.0034142320509999,16.344823837280273,3.5712688259081915e-05,0.0059760091826319,18.313783645629883,4.6070173993939534e-05,0.0067875012755393,9.85339069366455,4.143257683608681e-06,0.0020354993175715,12.506070137023926,8.32987734611379e-06,0.0028861525934189,13.13514804840088,9.847640285443047e-06,0.0031380949076265,10.216130256652832,3.515851176416618e-06,0.0018750602612271,13.159457206726074,6.043062512617325e-06,0.0024582641199231,13.943107604980469,6.827263860031962e-06,0.0026129032485187,10.03748607635498,3.200552100679488e-06,0.0017890086164698,12.51432991027832,5.756562131864484e-06,0.0023992836941033,12.915831565856934,5.799269274575636e-06,0.0024081671144813,11.259183883666992,9.040967597684356e-06,0.0030068201012909,15.722373008728027,3.5547607694752514e-05,0.0059621813707053,17.536039352416992,4.590862226905301e-05,0.0067755901254713
60,16,16,16,16,4,0.0,0.001,9.876416206359863,1.0870216101466212e-05,0.0032970011234283,14.72797679901123,2.71640601567924e-05,0.0052119153551757,17.47053337097168,4.186293153907173e-05,0.0064701572991907,10.010708808898926,4.365045697340975e-06,0.0020892692264169,12.362269401550291,8.721650374354795e-06,0.002953243907541,12.96914768218994,1.0077607839775736e-05,0.0031745247542858,10.428583145141602,3.593791916500777e-06,0.0018957299180328,13.120054244995115,6.196615686349105e-06,0.0024893002118915,13.986285209655762,6.64317622067756e-06,0.0025774359237402,9.653118133544922,2.9869970603613183e-06,0.0017282931366935,12.514812469482422,5.721921752410708e-06,0.0023920538369566,13.128255844116213,6.02770069235703e-06,0.0024551376700401,11.170905113220217,9.370305633638054e-06,0.0030610954854637,15.391334533691406,3.281673343735747e-05,0.0057285893708467,16.765853881835938,4.606955553754233e-05,0.0067874556407332
40,4,4,32,16,0,0.2,0.002,9.73833179473877,1.0755788025562651e-05,0.003279601689428,15.743035316467283,3.0743121897103265e-05,0.005544648040086,18.3109188079834,4.54634937341325e-05,0.0067426622845232,9.829645156860352,4.09052699978929e-06,0.0020225050393491,12.181193351745604,8.18257194623584e-06,0.0028605195693671,12.896031379699709,9.76049432210857e-06,0.0031241790857166,10.173221588134766,3.586093953344971e-06,0.001893698470667,13.32660675048828,6.273446615523426e-06,0.0025046849623322,14.04289436340332,6.589062195416773e-06,0.0025669168680906,9.592317581176758,3.001421646331437e-06,0.0017324611544609,12.450839042663574,5.5367295317410026e-06,0.0023530256003141,12.976882934570312,5.667033292411361e-06,0.0023805531673133,11.318537712097168,9.818851140153129e-06,0.0031335046514868,15.144965171813965,2.7253117877990007e-05,0.0052204518578946,17.633432388305664,4.471007196116261e-05,0.0066865589469671
40,32,4,4,0,0,0.0,0.0015,9.469199180603027,1.0242477401334328e-05,0.0032003871165215,15.498876571655272,3.012163142557256e-05,0.0054883174598217,18.99609375,4.950258880853653e-05,0.0070358077064156,9.77354907989502,3.7370809877756975e-06,0.0019331531366333,12.31220817565918,8.331251592608169e-06,0.0028863907791674,12.69148063659668,9.6277990451199e-06,0.0031028694938868,10.283809661865234,3.487557250991813e-06,0.0018675002502277,13.08473300933838,6.119101726653753e-06,0.0024736816994845,14.075275421142578,6.615139227506006e-06,0.0025719911791384,9.502784729003906,2.8241070140211377e-06,0.0016805079067125,12.534420013427734,5.4656275096931495e-06,0.0023378680925816,13.108116149902344,5.964071533526294e-06,0.0024421447888016,11.353278160095217,9.322840924141929e-06,0.0030533326789736,15.50807285308838,2.762943222478497e-05,0.0052563706412911,16.795040130615234,4.211799387121573e-05,0.0064898375421762
