epoch,loss,mean_squared_error,root_mean_squared_error,val_loss,val_mean_squared_error,val_root_mean_squared_error
0,53.54923629760742,0.00016518434858880937,0.01285240612924099,45.35579299926758,1.8926064512925223e-05,0.004350409843027592
1,27.646181106567383,3.450198710197583e-05,0.005873839370906353,23.546344757080078,9.104033779294696e-06,0.003017289098352194
2,20.516273498535156,1.943085044331383e-05,0.004408043809235096,44.82218933105469,1.8334825654164888e-05,0.00428191851824522
3,21.127037048339844,1.7397216652170755e-05,0.004170997068285942,19.244922637939453,7.819397069397382e-06,0.002796318382024765
4,20.96923065185547,1.63633085321635e-05,0.004045158624649048,37.89838409423828,1.3603103980130982e-05,0.003688238561153412
5,17.64655303955078,1.4453273252001964e-05,0.0038017460610717535,17.421661376953125,5.597105428023497e-06,0.0023658203426748514
6,18.039457321166992,1.4657904102932662e-05,0.003828564193099737,49.727996826171875,2.0868395949946716e-05,0.004568194039165974
7,16.860464096069336,1.2682633496297058e-05,0.00356126856058836,23.75939178466797,6.3188444983097725e-06,0.0025137311313301325
8,13.720569610595703,1.0953652235912159e-05,0.003309630323201418,27.225160598754883,7.506312158511719e-06,0.0027397649828344584
9,15.84432601928711,1.245599014509935e-05,0.0035293044056743383,13.963290214538574,5.689706540579209e-06,0.002385310595855117
10,17.270824432373047,1.2625413546629716e-05,0.003553225891664624,41.00780487060547,1.4641758752986789e-05,0.0038264552131295204
11,18.607173919677734,1.3353816939343233e-05,0.0036542874295264482,18.16436767578125,4.572615125653101e-06,0.002138367388397455
12,16.75179672241211,1.3293940355652012e-05,0.003646085737273097,10.678462028503418,3.657670959000825e-06,0.0019125038525089622
13,19.315200805664062,1.3770177247351967e-05,0.0037108189426362514,11.376017570495605,4.634669039660366e-06,0.0021528280340135098
14,18.036157608032227,1.3222512279753573e-05,0.0036362772807478905,21.927114486694336,9.235459401679691e-06,0.003038989845663309
15,16.101037979125977,1.2646741197386291e-05,0.0035562256816774607,10.485372543334961,4.041627107653767e-06,0.0020103799179196358
16,14.209993362426758,1.0598718290566467e-05,0.003255567280575633,50.04391860961914,2.1346102585084736e-05,0.004620184190571308
17,15.171897888183594,1.1140913557028398e-05,0.0033378007356077433,44.8999137878418,2.270276308991015e-05,0.004764741752296686
18,14.666740417480469,1.0806336831592489e-05,0.0032872993033379316,28.484643936157227,1.144005454989383e-05,0.0033823149278759956
19,15.944496154785156,1.1886505490110721e-05,0.003447681199759245,31.91153335571289,9.572623639542144e-06,0.003093965584412217
20,14.317337036132812,1.0525564903218765e-05,0.0032443127129226923,23.266326904296875,6.062181910237996e-06,0.002462149830535054
21,16.54581069946289,1.1494099453557283e-05,0.0033902949653565884,30.570663452148438,8.875772437022533e-06,0.002979223383590579
22,13.436443328857422,1.0511875188967679e-05,0.00324220210313797,16.115081787109375,5.814997166453395e-06,0.0024114304687827826
23,13.138296127319336,9.313627742812969e-06,0.003051823703572154,15.182775497436523,3.706819597937283e-06,0.001925310236401856
24,15.083915710449219,1.0061048669740558e-05,0.003171915654093027,11.609506607055664,3.3831461223599035e-06,0.0018393330974504352
25,16.29410171508789,1.1434973202995025e-05,0.0033815638162195683,12.236763000488281,4.577167146635475e-06,0.0021394314244389534
26,13.294394493103027,9.199666237691417e-06,0.003033095272257924,35.0837516784668,1.1222389730392024e-05,0.003349983599036932
27,14.417887687683105,1.0062787623610348e-05,0.0031721896957606077,17.525527954101562,4.296598490327597e-06,0.0020728236995637417
28,13.471585273742676,9.68030326475855e-06,0.0031113186851143837,12.604362487792969,4.769565293827327e-06,0.0021839335095137358
29,13.268980026245117,9.158260581898503e-06,0.0030262619256973267,47.3624153137207,2.4875982489902526e-05,0.00498758303001523
30,14.899896621704102,1.0964029570459388e-05,0.003311197506263852,10.358642578125,3.5783336898020934e-06,0.0018916483968496323
31,13.773330688476562,9.696979759610258e-06,0.0031139974016696215,19.639455795288086,4.74374292025459e-06,0.0021780135575681925
32,12.717034339904785,9.164280527329538e-06,0.0030272563453763723,15.235529899597168,5.896471066080267e-06,0.002428265055641532
33,13.559647560119629,9.033228707266971e-06,0.0030055330134928226,10.736723899841309,3.3887336030602455e-06,0.0018408512696623802
34,12.73855209350586,9.292506547353696e-06,0.0030483612790703773,13.709005355834961,3.39621010425617e-06,0.0018428809707984328
35,12.803897857666016,9.076328751689289e-06,0.003012694651260972,10.902467727661133,3.337814405313111e-06,0.0018269686261191964
36,14.199400901794434,1.036409867083421e-05,0.003219332080334425,10.53437328338623,3.885542810166953e-06,0.00197117798961699
37,13.752840995788574,9.385887096868828e-06,0.0030636396259069443,13.772430419921875,5.265682830213336e-06,0.002294707577675581
38,15.347512245178223,1.0724446838139556e-05,0.0032748200464993715,14.860978126525879,3.636655264926958e-06,0.001907001598738134
39,15.112671852111816,1.0583235962258186e-05,0.003253188682720065,14.814844131469727,3.725052238223725e-06,0.0019300394924357533
40,12.492950439453125,8.825592885841615e-06,0.0029707900248467922,32.77915573120117,1.0004206160374451e-05,0.0031629425939172506
41,13.177386283874512,9.043657883012202e-06,0.003007267601788044,45.56673812866211,2.2512886062031612e-05,0.004744774661958218
42,11.958264350891113,8.363844244740903e-06,0.0028920311015099287,30.21867561340332,1.2406683708832134e-05,0.003522312268614769
43,13.30473804473877,9.19609738048166e-06,0.003032506676390767,11.75900650024414,4.7700395953143016e-06,0.0021840420085936785
44,13.39089584350586,8.687830813869368e-06,0.002947512548416853,20.959508895874023,7.898474905232433e-06,0.0028104225639253855
45,13.660819053649902,9.643458724895027e-06,0.0031053919810801744,10.405808448791504,3.3149867704196367e-06,0.0018207104876637459
46,12.368298530578613,8.62507749843644e-06,0.0029368482064455748,10.472251892089844,3.8132354802655755e-06,0.0019527507247403264
47,12.771738052368164,8.91826675797347e-06,0.002986346837133169,24.63094711303711,6.348686838464346e-06,0.0025196601636707783
48,12.258007049560547,7.870385161368176e-06,0.0028054206632077694,10.170247077941895,3.4188747122243512e-06,0.0018490198999643326
49,12.379617691040039,8.569109922973439e-06,0.002927304245531559,10.327475547790527,3.731362539838301e-06,0.0019316734978929162
50,12.744062423706055,8.73496992426226e-06,0.0029554981738328934,11.74087142944336,4.329802777647274e-06,0.0020808177068829536
51,12.327604293823242,8.916936167224776e-06,0.0029861240182071924,13.616890907287598,4.99956104249577e-06,0.0022359697613865137
52,12.15742015838623,8.289750439871568e-06,0.0028791925869882107,12.057098388671875,3.2027044198912336e-06,0.0017896101344376802
53,12.184377670288086,8.346351933141705e-06,0.0028890054672956467,11.136061668395996,3.388156756045646e-06,0.001840694691054523
54,12.91391372680664,8.787825208855793e-06,0.0029644265305250883,23.046602249145508,5.827328550367383e-06,0.0024139860179275274
55,11.796841621398926,7.801779247529339e-06,0.0027931665536016226,10.158648490905762,3.6184037526254542e-06,0.001902210176922381
56,12.145177841186523,8.376613550353795e-06,0.0028942381031811237,12.081056594848633,3.3049504963855725e-06,0.0018179522594437003
57,11.555124282836914,8.124257874442264e-06,0.0028503083158284426,10.041985511779785,3.459810159256449e-06,0.0018600565381348133
58,11.731182098388672,7.877170901338104e-06,0.002806629752740264,10.0722017288208,3.181071861035889e-06,0.0017835559556260705
59,12.461849212646484,8.297564818349201e-06,0.0028805492911487818,10.6423921585083,3.330673735035816e-06,0.0018250133143737912
60,12.29700756072998,8.536933819414116e-06,0.002921803155913949,10.036883354187012,3.4111199056496844e-06,0.0018469217466190457
61,11.975373268127441,7.839126737962943e-06,0.0027998441364616156,10.340655326843262,3.7694517232012004e-06,0.0019415075657889247
62,11.530055046081543,7.959479262353852e-06,0.0028212550096213818,11.59102725982666,3.193188604200259e-06,0.0017869495786726475
63,11.852853775024414,8.368267117475625e-06,0.002892795717343688,10.003637313842773,3.2322050174116157e-06,0.0017978334799408913
64,11.519330978393555,8.063191671681125e-06,0.0028395759873092175,10.089178085327148,3.4731885989458533e-06,0.0018636492313817143
65,11.316064834594727,7.663232281629462e-06,0.0027682543732225895,12.576433181762695,4.833456387132173e-06,0.002198512200266123
66,11.693659782409668,7.957755769893993e-06,0.002820949535816908,16.62095069885254,6.071016287023667e-06,0.00246394332498312
67,11.320667266845703,7.943752279970795e-06,0.0028184663970023394,10.523260116577148,3.097443141086842e-06,0.0017599554266780615
68,11.528752326965332,7.778221515764017e-06,0.0027889462653547525,10.23277473449707,3.4563206554594217e-06,0.0018591182306408882
69,12.204368591308594,8.10173514764756e-06,0.002846354618668556,14.588821411132812,3.5444588775135344e-06,0.0018826733576133847
70,12.484383583068848,8.136245014611632e-06,0.0028524103108793497,9.950942039489746,3.3344269922963576e-06,0.0018260413780808449
71,12.403252601623535,8.200979209505022e-06,0.002863735193386674,10.713372230529785,3.497942316244007e-06,0.001870278618298471
72,12.35745620727539,8.525461453245953e-06,0.0029198392294347286,10.865370750427246,3.150191332679242e-06,0.0017748778918758035
73,12.222921371459961,7.993912731762975e-06,0.0028273507487028837,15.66245174407959,5.5759701353963464e-06,0.002361349295824766
74,13.19333553314209,9.036673873197287e-06,0.003006106009706855,9.969796180725098,3.2686400572856655e-06,0.0018079380970448256
75,12.02149772644043,7.954819011501968e-06,0.002820428926497698,10.147686004638672,3.1226138617057586e-06,0.0017670919187366962
76,11.880949974060059,7.872987225709949e-06,0.002805884461849928,10.522534370422363,3.146706603729399e-06,0.0017738959286361933
77,12.339024543762207,7.983798241184559e-06,0.0028255616780370474,16.28158187866211,3.901113359461306e-06,0.0019751235377043486
78,11.49548625946045,7.3232258728239685e-06,0.002706145867705345,10.628918647766113,3.1806705464987317e-06,0.0017834434984251857
79,11.379082679748535,7.631007974850945e-06,0.002762428019195795,10.447159767150879,3.0822911867289804e-06,0.0017556454986333847
80,11.998160362243652,7.784716217429377e-06,0.002790110418573022,10.023755073547363,3.4442180094629293e-06,0.0018558604642748833
81,11.968753814697266,8.000432899279986e-06,0.0028285037260502577,10.083654403686523,3.5453206237434642e-06,0.0018829022301360965
82,11.680466651916504,8.41206838231301e-06,0.0029003566596657038,10.542555809020996,3.1437011784873903e-06,0.001773048541508615
83,12.040574073791504,8.69535688252654e-06,0.002948789158836007,14.300581932067871,3.5245523122284794e-06,0.0018773791380226612
84,11.388921737670898,8.01596888777567e-06,0.002831248566508293,11.089778900146484,4.082720352016622e-06,0.002020574174821377
85,11.94277572631836,8.253814485215116e-06,0.00287294527515769,10.67663288116455,3.193246584487497e-06,0.0017869657604023814
86,11.743437767028809,7.969698344822973e-06,0.0028230655007064342,15.788786888122559,3.778509380936157e-06,0.001943838782608509
87,11.684541702270508,7.762430868751835e-06,0.002786113880574703,10.25660228729248,3.7646136661351193e-06,0.0019402612233534455
88,11.646450996398926,7.740240107523277e-06,0.0027821287512779236,10.884217262268066,3.153104671582696e-06,0.0017756983870640397
89,11.574423789978027,7.5730495154857635e-06,0.0027519173454493284,37.7835693359375,1.69372924574418e-05,0.004115493968129158
90,11.597267150878906,7.94657080405159e-06,0.0028189662843942642,10.04151725769043,3.444620006121113e-06,0.0018559687305241823
