epoch,loss,mean_squared_error,root_mean_squared_error,val_loss,val_mean_squared_error,val_root_mean_squared_error
0,28.55609703063965,4.8438414523843676e-05,0.006959771271795034,20.833358764648438,5.74800324102398e-05,0.007581558544188738
1,21.559314727783203,3.322161137475632e-05,0.005763818975538015,18.500062942504883,4.969832662027329e-05,0.007049703970551491
2,17.707584381103516,2.271437188028358e-05,0.004765959456562996,17.005128860473633,3.878479037666693e-05,0.006227743346244097
3,16.79667091369629,1.636256456549745e-05,0.004045066423714161,15.743077278137207,2.9827942853444256e-05,0.00546149630099535
4,16.426382064819336,1.5698784409323707e-05,0.003962169401347637,15.000532150268555,2.5774428650038317e-05,0.005076852161437273
5,14.65648078918457,1.287902250624029e-05,0.003588735358789563,14.419763565063477,2.34866383834742e-05,0.004846301395446062
6,14.766162872314453,1.2228858395246789e-05,0.0034969784319400787,26.495655059814453,3.274055779911578e-05,0.005721936468034983
7,16.835037231445312,1.3510714779840782e-05,0.003675692481920123,13.428020477294922,1.850676017056685e-05,0.004301948472857475
8,13.964913368225098,1.0531796760915313e-05,0.003245272906497121,13.441237449645996,1.8023936718236655e-05,0.004245460499078035
9,14.17652416229248,1.0724430467234924e-05,0.0032748174853622913,13.225545883178711,1.537331445433665e-05,0.0039208815433084965
10,13.058152198791504,8.937654456531163e-06,0.002989591099321842,14.041379928588867,1.410129880241584e-05,0.003755169454962015
11,16.264636993408203,1.0801036296470556e-05,0.0032864930108189583,12.77442741394043,1.6787107597338036e-05,0.004097207449376583
12,13.574143409729004,9.69699067354668e-06,0.003113999031484127,13.057721138000488,1.4520469449053053e-05,0.0038105733692646027
13,13.9412202835083,9.614201189833693e-06,0.003100677626207471,21.06083106994629,2.3368544134427793e-05,0.004834102001041174
14,13.678685188293457,9.427893928659614e-06,0.003070487640798092,12.59105396270752,1.4430814189836383e-05,0.0037987912073731422
15,13.0540189743042,8.958611033449415e-06,0.002993093803524971,12.883143424987793,1.3423009477264713e-05,0.0036637424491345882
16,12.392367362976074,8.74011038831668e-06,0.0029563677962869406,12.394994735717773,1.4357482541527133e-05,0.0037891268730163574
17,12.335029602050781,8.616245395387523e-06,0.0029353441204875708,13.102910995483398,1.2322963812039234e-05,0.0035104078706353903
18,12.48968505859375,8.286699994641822e-06,0.002878662897273898,12.574974060058594,1.2282443094591144e-05,0.0035046315751969814
19,13.424643516540527,8.736896234040614e-06,0.002955824136734009,13.632804870605469,1.5007662113930564e-05,0.0038739724550396204
20,13.203784942626953,8.739317308936734e-06,0.002956233685836196,12.829307556152344,1.3703687727684155e-05,0.003701849142089486
21,12.231151580810547,7.75768330640858e-06,0.00278526172041893,12.28081226348877,1.2546731340989936e-05,0.003542136400938034
22,12.161432266235352,8.22674610390095e-06,0.002868230454623699,12.487787246704102,1.3499811757355928e-05,0.0036742088850587606
23,12.65629768371582,8.16778265289031e-06,0.002857933286577463,12.405779838562012,1.2250016879988834e-05,0.003500002436339855
24,12.326268196105957,7.950794497446623e-06,0.0028197153005748987,12.69834041595459,1.1630654626060277e-05,0.0034103745128959417
25,12.242466926574707,7.691439350310247e-06,0.0027733442839235067,12.198149681091309,1.1551329407666344e-05,0.0033987245988100767
26,12.692596435546875,8.051451004575938e-06,0.00283750775270164,12.543458938598633,1.2937282008351758e-05,0.003596843220293522
27,12.215843200683594,8.000277375685982e-06,0.002828476019203663,13.533870697021484,1.3464633411786053e-05,0.003669418627396226
28,13.17912769317627,8.031334800762124e-06,0.002833960810676217,14.830860137939453,1.5143949894991238e-05,0.003891522763296962
29,13.508874893188477,8.772801265877206e-06,0.002961891470476985,12.766860008239746,1.1207322131667752e-05,0.0033477337565273046
30,12.447212219238281,7.752636520308442e-06,0.002784355543553829,12.328476905822754,1.1101562449766789e-05,0.0033319005742669106
31,12.526558876037598,7.809046110196505e-06,0.0027944669127464294,13.118204116821289,1.0636774277372751e-05,0.003261406673118472
32,12.297621726989746,7.704813469899818e-06,0.0027757545467466116,13.943769454956055,1.0601375834085047e-05,0.0032559754326939583
33,12.28424072265625,7.705401003477164e-06,0.002775860484689474,12.151411056518555,1.1549871487659402e-05,0.0033985101617872715
34,12.103721618652344,7.76760953158373e-06,0.002787043107673526,12.361321449279785,1.2236663678777404e-05,0.003498094156384468
35,12.08405876159668,7.599445325467968e-06,0.0027567092329263687,12.246549606323242,1.1011023161699995e-05,0.003318286035209894
36,11.872076988220215,7.389515758404741e-06,0.002718366449698806,12.074942588806152,1.0729247151175514e-05,0.003275552997365594
37,11.653162956237793,7.4118474913120735e-06,0.0027224707882851362,11.96589469909668,1.068412802851526e-05,0.0032686584163457155
38,11.692657470703125,7.426066986226942e-06,0.0027250810526311398,12.013007164001465,1.0818957889568992e-05,0.0032892185263335705
39,11.876276016235352,7.5571524575934745e-06,0.0027490274515002966,12.623517990112305,1.0074531928694341e-05,0.0031740402337163687
40,12.131385803222656,8.170308319677133e-06,0.002858375199139118,12.396645545959473,1.1560747225303203e-05,0.0034001099411398172
41,12.76410961151123,7.866460691730026e-06,0.002804721239954233,12.744038581848145,1.2915482329844963e-05,0.003593811532482505
42,11.506108283996582,7.500776519009378e-06,0.0027387544978410006,11.878778457641602,1.119916942116106e-05,0.003346516052260995
43,11.577932357788086,7.341026048379717e-06,0.002709432737901807,12.380412101745605,1.0133358046005014e-05,0.0031832933891564608
44,12.048999786376953,7.753203135507647e-06,0.002784457290545106,13.069011688232422,1.019105184241198e-05,0.003192342584952712
45,11.721772193908691,7.129191089916276e-06,0.002670054556801915,11.996270179748535,1.0416028089821339e-05,0.0032273870892822742
46,11.296558380126953,6.854470939288149e-06,0.002618104452267289,11.824758529663086,1.0830185601662379e-05,0.003290924709290266
47,12.089123725891113,7.606934104842367e-06,0.002758067101240158,12.65297794342041,1.0041578207165003e-05,0.0031688448507338762
48,11.460034370422363,7.2116818046197295e-06,0.002685457468032837,11.843729972839355,1.0780850061564706e-05,0.003283420344814658
49,11.74633502960205,7.584627383039333e-06,0.00275402027182281,12.142301559448242,1.1526736670930404e-05,0.00339510478079319
50,11.681156158447266,7.207328508229693e-06,0.002684646751731634,14.433284759521484,1.0005366675613914e-05,0.00316312606446445
51,12.506260871887207,7.578703844046686e-06,0.0027529445942491293,11.859166145324707,1.0384133020124864e-05,0.0032224419992417097
52,12.086499214172363,7.666302735742647e-06,0.0027688087429851294,12.135285377502441,9.901847079163417e-06,0.0031467198859900236
53,11.435887336730957,7.0310939008777495e-06,0.002651620889082551,12.030892372131348,1.0979551007039845e-05,0.003313540481030941
54,11.227897644042969,6.908224349899683e-06,0.0026283501647412777,12.185896873474121,9.562014383845963e-06,0.0030922505538910627
55,11.691774368286133,7.067184014886152e-06,0.002658417448401451,12.091991424560547,1.0701770406740252e-05,0.0032713559921830893
56,11.140338897705078,6.829877747804858e-06,0.002613403368741274,12.042593002319336,9.620296623324975e-06,0.003101660404354334
57,11.286418914794922,6.916451638971921e-06,0.0026299147866666317,12.420268058776855,9.524433153274003e-06,0.003086168086156249
58,11.685406684875488,7.1616514105699025e-06,0.002676126081496477,11.793601036071777,9.731639693200123e-06,0.0031195576302707195
59,11.393227577209473,6.8496774474624544e-06,0.0026171887293457985,11.658346176147461,1.0237943570245989e-05,0.003199678612872958
60,11.993376731872559,7.589409506181255e-06,0.002754888264462352,14.155546188354492,1.2795622751582414e-05,0.003577096853405237
