epoch,loss,mean_squared_error,root_mean_squared_error,val_loss,val_mean_squared_error,val_root_mean_squared_error
0,20.1934871673584,3.5082484828308225e-05,0.005923046730458736,19.363710403442383,6.635706540691899e-06,0.0025759865529835224
1,17.90352439880371,2.5237004592781886e-05,0.005023644305765629,13.606039047241211,6.109193236625288e-06,0.002471678191795945
2,16.58770751953125,2.2168127543409355e-05,0.0047083040699362755,18.9705867767334,9.539488928567152e-06,0.0030886062886565924
3,17.812597274780273,2.228287121397443e-05,0.004720473662018776,14.216119766235352,5.662724106514361e-06,0.002379647921770811
4,17.55707359313965,2.1094167095725425e-05,0.0045928386971354485,19.005720138549805,9.460452929488383e-06,0.0030757850036025047
5,15.814249038696289,2.0083498384337872e-05,0.004481461364775896,14.34824275970459,5.6033654800558e-06,0.0023671428207308054
6,15.172174453735352,1.8801732949214056e-05,0.004336096346378326,14.427529335021973,5.604058515018551e-06,0.0023672892712056637
7,16.95750617980957,1.9480341507005505e-05,0.00441365409642458,22.64552879333496,7.528553396696225e-06,0.0027438208926469088
8,16.79402732849121,1.957731001311913e-05,0.00442462507635355,17.69820213317871,8.657164471514989e-06,0.002942305989563465
9,16.597475051879883,1.9033592252526432e-05,0.004362750798463821,25.24366569519043,1.2512700777733698e-05,0.0035373296122998
10,16.36979103088379,1.9135046386509202e-05,0.00437436206266284,14.972933769226074,7.24093797543901e-06,0.0026908989530056715
11,16.64173126220703,1.9091037756879814e-05,0.004369329195469618,13.708098411560059,5.657007932313718e-06,0.002378446515649557
12,15.819872856140137,1.8296479538548738e-05,0.004277438391000032,24.487262725830078,1.204878935823217e-05,0.0034711365588009357
13,16.401758193969727,1.8588591046864167e-05,0.004311448894441128,13.351872444152832,5.8637242545955814e-06,0.002421512734144926
14,16.807018280029297,1.8612006897456013e-05,0.004314163234084845,13.322041511535645,6.036142167431535e-06,0.00245685619302094
15,16.800933837890625,1.9085775420535356e-05,0.004368726629763842,16.177108764648438,7.871864909247961e-06,0.0028056842274963856
16,15.791154861450195,1.8485996406525373e-05,0.004299534484744072,15.13782024383545,7.324428224819712e-06,0.002706367988139391
17,15.905470848083496,1.845647238951642e-05,0.00429609976708889,15.557558059692383,7.529118192906026e-06,0.0027439238037914038
18,16.226848602294922,1.838290882005822e-05,0.004287529271095991,13.502195358276367,5.698927907360485e-06,0.0023872426245361567
19,15.719874382019043,1.838128810049966e-05,0.004287340212613344,14.352603912353516,6.847735221526818e-06,0.002616817830130458
20,15.392436027526855,1.822277408791706e-05,0.004268813878297806,14.1138334274292,6.673305506410543e-06,0.0025832741521298885
21,16.51618003845215,1.815411087591201e-05,0.004260763991624117,17.357534408569336,6.0501515690702945e-06,0.002459705574437976
22,16.349924087524414,1.8313339751330204e-05,0.0042794086039066315,13.86386775970459,6.518459031212842e-06,0.0025531272403895855
23,15.235465049743652,1.791921749827452e-05,0.004233109299093485,23.977399826049805,8.097905265458394e-06,0.00284568197093904
24,15.48019027709961,1.7969103282666765e-05,0.004238997586071491,13.371747970581055,5.939682523603551e-06,0.002437146380543709
25,16.97613525390625,1.8714246834861115e-05,0.004325996618717909,13.268832206726074,6.020489308866672e-06,0.0024536685086786747
26,15.701003074645996,1.8526832718634978e-05,0.0043042805045843124,15.01955509185791,7.205206657090457e-06,0.0026842516381293535
27,16.455120086669922,1.8579901734483428e-05,0.0043104407377541065,15.713336944580078,5.7555603234504815e-06,0.0023990748450160027
28,16.389493942260742,1.8436596292303875e-05,0.004293785896152258,14.113480567932129,6.698634479107568e-06,0.0025881719775497913
29,16.510513305664062,1.8977985746460035e-05,0.004356373101472855,19.42288589477539,9.484309885010589e-06,0.003079660702496767
30,15.918402671813965,1.873815563158132e-05,0.004328758921474218,14.829899787902832,5.6730809774308e-06,0.0023818230256438255
31,15.687336921691895,1.7819642380345613e-05,0.0042213317938148975,13.62267017364502,6.3361271713802125e-06,0.0025171665474772453
32,15.702437400817871,1.8521292076911777e-05,0.004303636960685253,13.402974128723145,5.931036866968498e-06,0.0024353719782084227
33,15.499014854431152,1.7897003999678418e-05,0.0042304848320782185,13.888934135437012,5.647551915899385e-06,0.0023764579091221094
34,15.176437377929688,1.7651187590672635e-05,0.00420133164152503,15.434967041015625,7.441623893100768e-06,0.0027279339265078306
35,15.919654846191406,1.7960735931410454e-05,0.004238010849803686,13.367025375366211,6.013453457853757e-06,0.002452234271913767
36,15.398656845092773,1.8138789528165944e-05,0.004258965607732534,16.570205688476562,8.016485480766278e-06,0.0028313398361206055
37,15.480493545532227,1.771059396560304e-05,0.0042083957232534885,22.029672622680664,1.0729891982919071e-05,0.003275651251897216
38,15.69243049621582,1.8276101400260814e-05,0.004275055602192879,14.734932899475098,5.640605195367243e-06,0.002374995732679963
39,15.4317045211792,1.8211238057119772e-05,0.004267462529242039,13.517927169799805,6.230091457837261e-06,0.0024960150476545095
40,15.682140350341797,1.8364449715591036e-05,0.00428537605330348,14.001526832580566,5.600449185294565e-06,0.0023665267508476973
41,16.10814666748047,1.8344420823268592e-05,0.004283038899302483,16.427003860473633,7.962239578773733e-06,0.0028217441868036985
42,15.339308738708496,1.7901700630318373e-05,0.004231039900332689,14.165775299072266,6.674813448626082e-06,0.0025835661217570305
43,15.091357231140137,1.74788565345807e-05,0.004180772230029106,13.468092918395996,6.0587472034967504e-06,0.002461452269926667
44,16.171369552612305,1.822342528612353e-05,0.004268890246748924,13.32458209991455,5.751039680035319e-06,0.0023981325794011354
45,14.9004487991333,1.7523114365758374e-05,0.004186061676591635,13.582329750061035,6.238895366550423e-06,0.0024977780412882566
